id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G028891,Ocupat_v02_G028891,GO:0090263,positive regulation of canonical Wnt sig...,BP,1.00E-03,4,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G024115,Ocupat_v02_G024115,GO:0010718,positive regulation of epithelial to mes...,BP,1.10E-03,3,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:0010718,positive regulation of epithelial to mes...,BP,1.10E-03,3,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0010718,positive regulation of epithelial to mes...,BP,1.10E-03,3,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024108,Ocupat_v02_G024108,GO:0060325,face morphogenesis,BP,1.40E-03,3,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:0060325,face morphogenesis,BP,1.40E-03,3,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0060325,face morphogenesis,BP,1.40E-03,3,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G001501,Ocupat_v02_G001501,GO:0071267,L-methionine salvage,BP,1.50E-03,2,S-methyl_trans,3.90E-02,2,S-methyl_trans,S-methyl_trans(3.9E-02),Bhmt/Bhmt2
ACROYT_G032496,Ocupat_v02_G032496,GO:0071267,L-methionine salvage,BP,1.50E-03,2,ARD,4.70E-02,1,ARD,ARD(4.7E-02),Adi1
ACROYT_G006710,Ocupat_v02_G006710,GO:0006086,acetyl-CoA biosynthetic process from pyr...,BP,1.80E-03,2,Porin_3,4.70E-02,1,Porin_3,Porin_3(4.7E-02),Vdac1/Vdac2/Vdac3
ACROYT_G018031,Ocupat_v02_G018031,GO:0006086,acetyl-CoA biosynthetic process from pyr...,BP,1.80E-03,2,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,,Dld
ACROYT_G006903,Ocupat_v02_G006903,GO:0020027,hemoglobin metabolic process,BP,1.80E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0020027,hemoglobin metabolic process,BP,1.80E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006903,Ocupat_v02_G006903,GO:0042744,hydrogen peroxide catabolic process,BP,1.80E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0042744,hydrogen peroxide catabolic process,BP,1.80E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G024293,Ocupat_v02_G024293,GO:2001240,negative regulation of extrinsic apoptot...,BP,1.80E-03,2,zf-C2H2,6.80E-01,2,zf-C2H2,NA,Ly6m/Lynx1/Psca/Slurp2
ACROYT_G001493,Ocupat_v02_G001493,GO:2001240,negative regulation of extrinsic apoptot...,BP,1.80E-03,2,NA,NA,NA,NA,NA,Gas1
ACROYT_G006917,Ocupat_v02_G006917,GO:1990748,cellular detoxification,BP,2.10E-03,5,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006903,Ocupat_v02_G006903,GO:1990748,cellular detoxification,BP,2.10E-03,5,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G018778,Ocupat_v02_G018778,GO:1990748,cellular detoxification,BP,2.10E-03,5,Aldedh,4.60E-03,3,Aldedh,Aldedh(4.6E-03),Aldh1a1/Aldh1a2/Aldh1a3/Aldh1a7/Aldh1b1/Aldh2
ACROYT_G034151,Ocupat_v02_G034151,GO:1990748,cellular detoxification,BP,2.10E-03,5,Sod_Cu,1.20E-01,1,Sod_Cu,LCAT(3.7E-02),Sod3
ACROYT_G032559,Ocupat_v02_G032559,GO:1990748,cellular detoxification,BP,2.10E-03,5,GST_N,2.30E-01,1,GST_N GST_C_3,,Gstm1/Gstm2/Gstm3/Gstm4/Gstm5/Gstm6/Gstm7
ACROYT_G002711,Ocupat_v02_G002711,GO:0007435,salivary gland morphogenesis,BP,2.20E-03,2,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G024293,Ocupat_v02_G024293,GO:0007435,salivary gland morphogenesis,BP,2.20E-03,2,zf-C2H2,6.80E-01,2,zf-C2H2,,HLH:Srebf1/Srebf2
ACROYT_G017165,Ocupat_v02_G017165,GO:0140416,transcription regulator inhibitor activi...,MF,2.20E-03,2,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G008523,Ocupat_v02_G008523,GO:0140416,transcription regulator inhibitor activi...,MF,2.20E-03,2,HLH,4.40E-01,1,HLH,,HLH:Id1/Id2/Id3/Id4
ACROYT_G002669,Ocupat_v02_G002669,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Srd5a3
ACROYT_G024111,Ocupat_v02_G024111,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G024108,Ocupat_v02_G024108,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G011859,Ocupat_v02_G011859,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G024095,Ocupat_v02_G024095,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0005615,extracellular space,CC,2.30E-03,13,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006903,Ocupat_v02_G006903,GO:0005615,extracellular space,CC,2.30E-03,13,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0005615,extracellular space,CC,2.30E-03,13,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G003833,Ocupat_v02_G003833,GO:0005615,extracellular space,CC,2.30E-03,13,Sushi,2.40E-03,7,Sushi VWA Trypsin,Sushi(2.4E-03),C2/Cfb
ACROYT_G024116,Ocupat_v02_G024116,GO:0005615,extracellular space,CC,2.30E-03,13,WAP,8.80E-03,3,WAP VWA,WAP(8.8E-03),Wfdc5
ACROYT_G028891,Ocupat_v02_G028891,GO:0005615,extracellular space,CC,2.30E-03,13,Renin_r,4.70E-02,1,Renin_r,Renin_r(4.7E-02),Atp6ap2
ACROYT_G034151,Ocupat_v02_G034151,GO:0005615,extracellular space,CC,2.30E-03,13,Sod_Cu,1.20E-01,1,Sod_Cu,,Sod3
ACROYT_G006781,Ocupat_v02_G006781,GO:0005615,extracellular space,CC,2.30E-03,13,wnt,2.40E-01,1,wnt,Redoxin(2.4E-02),Wnt8a/Wnt8b/Wnt9a/Wnt9b
ACROYT_G024108,Ocupat_v02_G024108,GO:0030199,collagen fibril organization,BP,2.70E-03,3,Collagen,4.50E-04,14,VWA Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024115,Ocupat_v02_G024115,GO:0030199,collagen fibril organization,BP,2.70E-03,3,Collagen,4.50E-04,14,WAP Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03);WAP(8.8E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G024095,Ocupat_v02_G024095,GO:0030199,collagen fibril organization,BP,2.70E-03,3,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Col1a1/Col1a2/Col2a1/Col3a1/Col5a2
ACROYT_G006903,Ocupat_v02_G006903,GO:0043433,negative regulation of DNA-binding trans...,BP,3.40E-03,4,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0043433,negative regulation of DNA-binding trans...,BP,3.40E-03,4,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G017165,Ocupat_v02_G017165,GO:0043433,negative regulation of DNA-binding trans...,BP,3.40E-03,4,PurA,3.90E-02,1,PurA,PurA(3.9E-02),Pura/Purb/Purg
ACROYT_G008523,Ocupat_v02_G008523,GO:0043433,negative regulation of DNA-binding trans...,BP,3.40E-03,4,HLH,4.40E-01,1,HLH,PS_Dcarbxylase(2.8E-02),HLH:Id1/Id2/Id3/Id4
ACROYT_G006903,Ocupat_v02_G006903,GO:0008203,cholesterol metabolic process,BP,3.70E-03,4,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0008203,cholesterol metabolic process,BP,3.70E-03,4,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G011654,Ocupat_v02_G011654,GO:0008203,cholesterol metabolic process,BP,3.70E-03,4,Sulfotransfer_1,4.30E-01,1,Sulfotransfer_1,LCAT(3.7E-02),Sult1a1/Sult1b1/Sult1c1/Sult1c2/Sult1d1/Sult1e1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult2b1/Sult3a1/Sult3a2/Sult4a1/Sult5a1/Sult6b1/Sult6b2
ACROYT_G030363,Ocupat_v02_G030363,GO:0008203,cholesterol metabolic process,BP,3.70E-03,4,NA,NA,NA,NA,NA,Npc1/Npc1l1
ACROYT_G006903,Ocupat_v02_G006903,GO:0009650,UV protection,BP,3.70E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0009650,UV protection,BP,3.70E-03,2,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006451,Ocupat_v02_G006451,GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,BP,3.70E-03,2,TAL_FSA,3.90E-02,1,TAL_FSA,TAL_FSA(3.9E-02),Taldo1
ACROYT_G022524,Ocupat_v02_G022524,GO:0019682,glyceraldehyde-3-phosphate metabolic pro...,BP,3.70E-03,2,TIM,3.90E-02,1,TIM,TIM(3.9E-02),Tpi1
ACROYT_G006903,Ocupat_v02_G006903,GO:0050661,NADP binding,MF,4.00E-03,3,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G006917,Ocupat_v02_G006917,GO:0050661,NADP binding,MF,4.00E-03,3,Catalase,1.40E-03,2,Catalase Catalase-rel,Catalase(1.4E-03);Catalase-rel(1.4E-03),Cat
ACROYT_G042835,Ocupat_v02_G042835,GO:0050661,NADP binding,MF,4.00E-03,3,adh_short,4.90E-01,1,adh_short,Gln-synt_N(2.4E-02);Gln-synt_C(2.4E-02),Hsd17b1/Rdh8
ACROYT_G018778,Ocupat_v02_G018778,GO:0018958,phenol-containing compound metabolic pro...,BP,4.30E-03,4,Aldedh,4.60E-03,3,Aldedh,Aldedh(4.6E-03),Aldh1a1/Aldh1a2/Aldh1a3/Aldh1a7/Aldh1b1/Aldh2
ACROYT_G040107,Ocupat_v02_G040107,GO:0018958,phenol-containing compound metabolic pro...,BP,4.30E-03,4,Tyrosinase,1.70E-01,1,Laminin_EGF Tyrosinase,Phospholip_B(7.9E-03),Dct/Kcp/Tyr/Tyrp1
ACROYT_G011654,Ocupat_v02_G011654,GO:0018958,phenol-containing compound metabolic pro...,BP,4.30E-03,4,Sulfotransfer_1,4.30E-01,1,Sulfotransfer_1,Phospholip_B(7.9E-03),Sult1a1/Sult1b1/Sult1c1/Sult1c2/Sult1d1/Sult1e1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult2b1/Sult3a1/Sult3a2/Sult4a1/Sult5a1/Sult6b1/Sult6b2
ACROYT_G028235,Ocupat_v02_G028235,GO:0018958,phenol-containing compound metabolic pro...,BP,4.30E-03,4,MFS_1,6.80E-01,1,MFS_1,Renin_r(2.4E-02),Slc16a10/Slc16a2
ACROYT_G035854,Ocupat_v02_G035854,GO:0050680,negative regulation of epithelial cell p...,BP,4.40E-03,4,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G002711,Ocupat_v02_G002711,GO:0050680,negative regulation of epithelial cell p...,BP,4.40E-03,4,PAX,2.20E-01,1,PAX,NO_synthase(2.8E-02);Flavodoxin_1(4.4E-02);FAD_binding_1(5.0E-02),Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G024293,Ocupat_v02_G024293,GO:0050680,negative regulation of epithelial cell p...,BP,4.40E-03,4,zf-C2H2,6.80E-01,2,zf-C2H2,Peptidase_C13(2.8E-02),Lgmn
ACROYT_G001493,Ocupat_v02_G001493,GO:0050680,negative regulation of epithelial cell p...,BP,4.40E-03,4,NA,NA,NA,NA,NA,Gas1
ACROYT_G011859,Ocupat_v02_G011859,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G024111,Ocupat_v02_G024111,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,Collagen,4.50E-04,14,Collagen,Collagen(4.5E-04),Cthrc1
ACROYT_G006059,Ocupat_v02_G006059,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G002711,Ocupat_v02_G002711,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G006781,Ocupat_v02_G006781,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,wnt,2.40E-01,1,wnt,NA,Wnt8a/Wnt8b/Wnt9a/Wnt9b
ACROYT_G001493,Ocupat_v02_G001493,GO:0048562,embryonic organ morphogenesis,BP,4.70E-03,6,NA,NA,NA,NA,NA,Gas1
ACROYT_G003793,Ocupat_v02_G003793,GO:0042659,regulation of cell fate specification,BP,4.80E-03,2,LIM,7.10E-02,2,LIM,Renin_r(2.4E-02),Lmo4
ACROYT_G002711,Ocupat_v02_G002711,GO:0042659,regulation of cell fate specification,BP,4.80E-03,2,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G006059,Ocupat_v02_G006059,GO:0030856,regulation of epithelial cell differenti...,BP,4.90E-03,4,Sprouty,4.70E-02,1,Sprouty,Sprouty(4.7E-02),Spry1/Spry2/Spry3/Spry4
ACROYT_G036245,Ocupat_v02_G036245,GO:0030856,regulation of epithelial cell differenti...,BP,4.90E-03,4,ApoL,1.30E-01,1,ApoL,Renin_r(2.4E-02),Apold1
ACROYT_G002711,Ocupat_v02_G002711,GO:0030856,regulation of epithelial cell differenti...,BP,4.90E-03,4,PAX,2.20E-01,1,PAX,,Homeodomains:like:Alx1/Alx3/Alx4/Arx/AW822073/Cphx1/Cphx2/Cphx3/Crx/Crxos/Dmbx1/Duxbl1/Duxbl2/Duxbl3/Duxf3/Esx1/Gm4981/Gsc/Gsc2/Hesx1/Hmbox1/Hopx/Isl1/Isl2/Isx/Lhx1/Lhx2/Lhx3/Lhx4/Lhx5/Lhx6/Lhx8/Lhx9/Lmx1a/Lmx1b/Mixl1/Nobox/Obox5/Obox6/Obox8/Otp/Otx1/Otx2/Pax1/Pax2/Pax3/Pax4/Pax5/Pax6/Pax7/Pax8/Pax9/Phox2a/Phox2b/Pitx1/Pitx2/Pitx3/Prop1/Prrx1/Prrx2/Prrxl1/Rax/Rhox1/Rhox2a/Rhox2b/Rhox2c/Rhox2d/Rhox2e/Rhox2f/Rhox2g/Rhox2h/Rhox3a/Rhox3a2/Rhox3c/Rhox3e/Rhox3f/Rhox3g/Rhox3h/Rhox4a/Rhox4a2/Rhox4b/Rhox4c/Rhox4d/Rhox4e/Rhox4f/Rhox4g/Rhox6/Rhox7a/Rhox7b/Rhox8/Rhox9/Rhox10/Rhox11/Rhox12/Rhox13/Sebox/Shox2/Uncx/Vsx1/Vsx2/Zfhx2/Zfhx3/Zfhx4/Zhx1/Zhx3
ACROYT_G006781,Ocupat_v02_G006781,GO:0030856,regulation of epithelial cell differenti...,BP,4.90E-03,4,wnt,2.40E-01,1,wnt,,Wnt8a/Wnt8b/Wnt9a/Wnt9b
ACROYT_G006060,Ocupat_v02_G006060,GO:0042359,vitamin D metabolic process,BP,5.40E-03,2,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,RHD_DNA_bind(2.4E-02);RHD_dimer(2.4E-02),Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G024293,Ocupat_v02_G024293,GO:0042359,vitamin D metabolic process,BP,5.40E-03,2,zf-C2H2,6.80E-01,2,zf-C2H2,Peptidase_C13(2.8E-02),Lgmn
ACROYT_G001501,Ocupat_v02_G001501,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,S-methyl_trans,3.90E-02,2,S-methyl_trans,S-methyl_trans(3.9E-02),Bhmt/Bhmt2
ACROYT_G001102,Ocupat_v02_G001102,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,FBPase,3.90E-02,1,FBPase FBPase_C,FBPase(3.9E-02);FBPase_C(3.9E-02),Fbp1/Fbp2
ACROYT_G022524,Ocupat_v02_G022524,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,TIM,3.90E-02,1,TIM,TIM(3.9E-02),Tpi1
ACROYT_G032496,Ocupat_v02_G032496,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,ARD,4.70E-02,1,ARD,ARD(4.7E-02),Adi1
ACROYT_G035854,Ocupat_v02_G035854,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,SGL,4.70E-02,1,SGL,SGL(4.7E-02),Rgn
ACROYT_G006060,Ocupat_v02_G006060,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,I-set,1.50E-01,5,I-set Ig_3 Pkinase_Tyr,,Fgfr1/Fgfr2/Fgfr3/Fgfr4/Ret
ACROYT_G042835,Ocupat_v02_G042835,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,adh_short,4.90E-01,1,adh_short,,Hsd17b1/Rdh8
ACROYT_G033537,Ocupat_v02_G033537,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,p450,6.70E-01,1,p450,Renin_r(2.4E-02),Cyp3a11/Cyp3a13/Cyp3a16/Cyp3a25/Cyp3a41a/Cyp3a41b/Cyp3a44/Cyp3a57/Cyp3a59/Tbxas1
ACROYT_G024293,Ocupat_v02_G024293,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,zf-C2H2,6.80E-01,2,zf-C2H2,,Rtbdn
ACROYT_G030363,Ocupat_v02_G030363,GO:0044283,small molecule biosynthetic process,BP,6.10E-03,10,NA,NA,NA,NA,NA,Npc1/Npc1l1
ACROYT_G002669,Ocupat_v02_G002669,GO:0005588,collagen type V trimer,CC,6.30E-03,1,Collagen,4.50E-04,14,Collagen COLFI,Collagen(4.5E-04);COLFI(2.4E-03),Srd5a3
ACROYT_G018031,Ocupat_v02_G018031,GO:0043159,acrosomal matrix,CC,6.30E-03,1,Pyr_redox_dim,7.30E-02,1,Pyr_redox_2 Pyr_redox_dim,Nucleoside_tran(2.8E-02),Dld
ACROYT_G034744,Ocupat_v02_G034744,GO:1990769,proximal neuron projection,CC,6.30E-03,1,zf-B_box,2.80E-01,2,zf-B_box,Nucleoside_tran(2.8E-02),Asb12/Mid1/Mid2/Rfpl4b/Rnf182/Rnf183/Rnf186/Rnf222/Rnf223/Rnf225/Trim13/Trim29/Trim31/Trim32/Trim35/Trim36/Trim38/Trim42/Trim44/Trim46/Trim47/Trim50/Trim59/Trim65/Trim68/Trim69/Trim72/Trim75/Trim8
