id,gene,GO,GO name,GO ontology,GO p-value,GO num genes,Pfam top enriched domain,"Pfam top enriched domain, p-value",Pfam num genes,Pfam domain architecture,Pfam domain architecture (all enrichments),Gene name
ACROYT_G000862,Ocupat_v02_G000862,GO:0006091,generation of precursor metabolites and ...,BP,0.043,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0014004,microglia differentiation,BP,0.043,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021694,cerebellar Purkinje cell layer formation,BP,0.043,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046514,ceramide catabolic process,BP,0.043,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0071548,response to dexamethasone,BP,0.043,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0012505,endomembrane system,CC,0.044,21,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0015926,glucosidase activity,MF,0.044,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0001816,cytokine production,BP,0.045,6,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:1901617,organic hydroxy compound biosynthetic pr...,BP,0.047,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:1903059,regulation of protein lipidation,BP,0.047,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0019751,polyol metabolic process,BP,0.048,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0000422,autophagy of mitochondrion,BP,0.052,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0033574,response to testosterone,BP,0.052,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046512,sphingosine biosynthetic process,BP,0.052,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046520,sphingoid biosynthetic process,BP,0.052,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0050746,regulation of lipoprotein metabolic proc...,BP,0.052,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0061726,mitochondrion disassembly,BP,0.052,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006665,sphingolipid metabolic process,BP,0.053,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005802,trans-Golgi network,CC,0.054,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0044057,regulation of system process,BP,0.056,5,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006497,protein lipidation,BP,0.057,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0019377,glycolipid catabolic process,BP,0.057,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0030098,lymphocyte differentiation,BP,0.058,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0042158,lipoprotein biosynthetic process,BP,0.06,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006670,sphingosine metabolic process,BP,0.061,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0007033,vacuole organization,BP,0.061,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021692,cerebellar Purkinje cell layer morphogen...,BP,0.061,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0061744,motor behavior,BP,0.061,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0009987,cellular process,BP,0.062,50,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0032675,regulation of interleukin-6 production,BP,0.065,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021697,cerebellar cortex formation,BP,0.066,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0051971,positive regulation of transmission of n...,BP,0.066,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:1904923,regulation of autophagy of mitochondrion...,BP,0.066,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:1904925,positive regulation of autophagy of mito...,BP,0.066,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0032635,interleukin-6 production,BP,0.067,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0003008,system process,BP,0.069,12,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0071310,cellular response to organic substance,BP,0.069,10,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046165,alcohol biosynthetic process,BP,0.07,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0098588,bounding membrane of organelle,CC,0.07,12,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:1903131,mononuclear cell differentiation,BP,0.07,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0002376,immune system process,BP,0.073,10,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0022411,cellular component disassembly,BP,0.075,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0030149,sphingolipid catabolic process,BP,0.075,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0042092,type 2 immune response,BP,0.075,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046519,sphingoid metabolic process,BP,0.075,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0002369,T cell cytokine production,BP,0.079,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046527,glucosyltransferase activity,MF,0.081,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0044281,small molecule metabolic process,BP,0.082,19,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0042157,lipoprotein metabolic process,BP,0.083,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006687,glycosphingolipid metabolic process,BP,0.084,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0010647,positive regulation of cell communicatio...,BP,0.086,11,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0008610,lipid biosynthetic process,BP,0.088,13,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0034312,diol biosynthetic process,BP,0.088,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0035307,positive regulation of protein dephospho...,BP,0.088,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0071425,hematopoietic stem cell proliferation,BP,0.088,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0050905,neuromuscular process,BP,0.09,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006914,autophagy,BP,0.092,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0061919,process utilizing autophagic mechanism,BP,0.092,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0098780,response to mitochondrial depolarisation,BP,0.092,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0002573,myeloid leukocyte differentiation,BP,0.093,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0098791,Golgi apparatus subcompartment,CC,0.094,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021680,cerebellar Purkinje cell layer developme...,BP,0.097,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021696,cerebellar cortex morphogenesis,BP,0.097,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0098908,regulation of neuronal action potential,BP,0.097,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0010001,glial cell differentiation,BP,0.1,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0051240,positive regulation of multicellular org...,BP,0.1,9,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005737,cytoplasm,CC,0.11,44,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006629,lipid metabolic process,BP,0.11,17,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0008202,steroid metabolic process,BP,0.11,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0009890,negative regulation of biosynthetic proc...,BP,0.11,10,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0010558,negative regulation of macromolecule bio...,BP,0.11,9,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0030225,macrophage differentiation,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0032006,regulation of TOR signaling,BP,0.11,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0032715,negative regulation of interleukin-6 pro...,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0034311,diol metabolic process,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046466,membrane lipid catabolic process,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0046649,lymphocyte activation,BP,0.11,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0051969,regulation of transmission of nerve impu...,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0061436,establishment of skin barrier,BP,0.11,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005615,extracellular space,CC,0.12,7,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005775,vacuolar lumen,CC,0.12,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0007005,mitochondrion organization,BP,0.12,4,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0031327,negative regulation of cellular biosynth...,BP,0.12,9,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0043202,lysosomal lumen,CC,0.12,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005102,signaling receptor binding,MF,0.13,7,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0006643,membrane lipid metabolic process,BP,0.13,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0009628,response to abiotic stimulus,BP,0.13,7,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021587,cerebellum morphogenesis,BP,0.13,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0031929,TOR signaling,BP,0.13,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0045862,positive regulation of proteolysis,BP,0.13,3,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0050790,regulation of catalytic activity,BP,0.13,8,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0005774,vacuolar membrane,CC,0.14,7,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0008340,determination of adult lifespan,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0019882,antigen processing and presentation,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0021575,hindbrain morphogenesis,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0030217,T cell differentiation,BP,0.14,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0031646,positive regulation of nervous system pr...,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0035306,positive regulation of dephosphorylation,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0042221,response to chemical,BP,0.14,18,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0043243,positive regulation of protein-containin...,BP,0.14,1,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0071356,cellular response to tumor necrosis fact...,BP,0.14,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0071695,anatomical structure maturation,BP,0.14,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0001775,cell activation,BP,0.15,5,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0002449,lymphocyte mediated immunity,BP,0.15,2,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0009966,regulation of signal transduction,BP,0.15,12,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
ACROYT_G000862,Ocupat_v02_G000862,GO:0010648,negative regulation of cell communicatio...,BP,0.15,7,Glyco_hydro_30,0.024,1,Glyco_hydro_30 Glyco_hydro_30C,Glyco_hydro_30(2.4E-02);Glyco_hydro_30C(2.4E-02),Gba
